MassAniso: 0.207901
RelativeDielectric: 11.4

Energy SU(meV): 19.9437
Length SU(nm): 3.16673


PotentialIdx,Exponent,Coefficient(Real),Coefficient(Imag),Symmetry,
0,-1,-2,0,

SolidAngleFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

SlaterFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0

GaussFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0


WavefunctionType: 1

BasisIdx,m,l,k,Azimuth,Symmetry,
0,0,0,0,1,E


Radius0(AU),Aniso0,Energy(AU),Variance,Del
0.05,0.05,259.35,5.22522,0
0.05,0.0693359,257.457,5.28263,0
0.05,0.0886719,255.796,5.33273,0
0.05,0.108008,254.319,5.37702,0
0.05,0.127344,252.994,5.41649,0
0.05,0.14668,251.799,5.45179,0
0.05,0.166016,250.718,5.48344,0
0.05,0.185352,249.738,5.5118,0
0.05,0.204688,248.851,5.53718,0
0.05,0.224023,248.047,5.55983,0
0.05,0.243359,247.321,5.57996,0
0.05,0.262695,246.666,5.59775,0
0.05,0.282031,246.079,5.61334,0
0.05,0.301367,245.555,5.62688,0
0.05,0.320703,245.09,5.63849,0
0.05,0.340039,244.682,5.64826,0
0.05,0.359375,244.328,5.6563,0
0.05,0.378711,244.026,5.6627,0
0.05,0.398047,243.773,5.66754,0
0.05,0.417383,243.567,5.6709,0
0.05,0.436719,243.406,5.67285,0
0.05,0.456055,243.29,5.67345,0
0.05,0.475391,243.217,5.67276,0
0.05,0.494727,243.185,5.67086,0
0.05,0.514063,243.193,5.66779,0
0.05,0.533398,243.24,5.66361,0
0.05,0.552734,243.325,5.65837,0
0.05,0.57207,243.447,5.65212,0
0.05,0.591406,243.606,5.64492,0
0.05,0.610742,243.8,5.6368,0
0.05,0.630078,244.028,5.62782,0
0.05,0.649414,244.291,5.61801,0
0.05,0.66875,244.588,5.60743,0
0.05,0.688086,244.917,5.59611,0
0.05,0.707422,245.278,5.58409,0
0.05,0.726758,245.671,5.57142,0
0.05,0.746094,246.095,5.55814,0
0.05,0.76543,246.551,5.54427,0
0.05,0.784766,247.036,5.52986,0
0.05,0.804102,247.552,5.51495,0
0.05,0.823438,248.097,5.49957,0
0.05,0.842773,248.671,5.48376,0
0.05,0.862109,249.274,5.46754,0
0.05,0.881445,249.906,5.45096,0
0.05,0.900781,250.566,5.43404,0
0.05,0.920117,251.254,5.41683,0
0.05,0.939453,251.969,5.39934,0
0.05,0.958789,252.713,5.38161,0
0.05,0.978125,253.483,5.36366,0
0.05,0.997461,254.28,5.34554,0
0.05,1.0168,255.104,5.32726,0
0.05,1.03613,255.955,5.30885,0
0.05,1.05547,256.832,5.29034,0
0.05,1.0748,257.735,5.27175,0
0.05,1.09414,258.663,5.25312,0
0.05,1.11348,259.618,5.23446,0
0.05,1.13281,260.599,5.2158,0
0.05,1.15215,261.604,5.19715,0
0.05,1.17148,262.635,5.17856,0
0.05,1.19082,263.692,5.16002,0
0.05,1.21016,264.773,5.14157,0
0.05,1.22949,265.879,5.12322,0
0.05,1.24883,267.01,5.105,0
0.05,1.26816,268.166,5.08692,0
0.05,1.2875,269.346,5.069,0
0.05,1.30684,270.55,5.05125,0
0.05,1.32617,271.779,5.0337,0
0.05,1.34551,273.032,5.01635,0
0.05,1.36484,274.309,4.99923,0
0.05,1.38418,275.61,4.98234,0
0.05,1.40352,276.935,4.96571,0
0.05,1.42285,278.284,4.94933,0
0.05,1.44219,279.656,4.93324,0
0.05,1.46152,281.052,4.91742,0
0.05,1.48086,282.472,4.90191,0
0.05,1.5002,283.915,4.8867,0
0.05,1.51953,285.382,4.87181,0
0.05,1.53887,286.872,4.85724,0
0.05,1.5582,288.385,4.84301,0
0.05,1.57754,289.922,4.82911,0
0.05,1.59688,291.481,4.81557,0
0.05,1.61621,293.064,4.80238,0
0.05,1.63555,294.67,4.78955,0
0.05,1.65488,296.299,4.77708,0
0.05,1.67422,297.95,4.76499,0
0.05,1.69355,299.625,4.75327,0
0.05,1.71289,301.322,4.74193,0
0.05,1.73223,303.042,4.73097,0
0.05,1.75156,304.785,4.72039,0
0.05,1.7709,306.55,4.7102,0
0.05,1.79023,308.339,4.7004,0
0.05,1.80957,310.149,4.691,0
0.05,1.82891,311.982,4.68198,0
0.05,1.84824,313.838,4.67335,0
0.05,1.86758,315.716,4.66512,0
0.05,1.88691,317.617,4.65728,0
0.05,1.90625,319.54,4.64984,0
0.05,1.92559,321.485,4.64278,0
0.05,1.94492,323.453,4.63612,0
0.05,1.96426,325.443,4.62984,0
0.05,1.98359,327.455,4.62396,0
0.05,2.00293,329.489,4.61846,0
0.05,2.02227,331.546,4.61334,0
0.05,2.0416,333.624,4.6086,0
0.05,2.06094,335.725,4.60424,0
0.05,2.08027,337.848,4.60026,0
0.05,2.09961,339.993,4.59665,0
0.05,2.11895,342.16,4.59341,0
0.05,2.13828,344.348,4.59054,0
0.05,2.15762,346.559,4.58803,0
0.05,2.17695,348.792,4.58588,0
0.05,2.19629,351.047,4.58408,0
0.05,2.21562,353.324,4.58263,0
0.05,2.23496,355.622,4.58152,0
0.05,2.2543,357.943,4.58076,0
0.05,2.27363,360.285,4.58034,0
0.05,2.29297,362.649,4.58024,0
0.05,2.3123,365.035,4.58048,0
0.05,2.33164,367.442,4.58103,0
0.05,2.35098,369.872,4.58191,0
0.05,2.37031,372.323,4.5831,0
