MassAniso: 0.207901
RelativeDielectric: 11.4

Energy SU(meV): 19.9437
Length SU(nm): 3.16673


PotentialIdx,Exponent,Coefficient(Real),Coefficient(Imag),Symmetry,
0,-1,-2,0,

SolidAngleFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

SlaterFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0

GaussFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0


WavefunctionType: 1

BasisIdx,m,l,k,Azimuth,Symmetry,
0,0,0,0,1,E
1,0,2,0,1,E
2,0,4,0,1,E


Radius0(AU),Aniso0,Energy(AU),Variance,Del
0.05,0.05,52.4525,14.465,0
0.05,0.0693359,51.558,15.102,0
0.05,0.0886719,50.8875,15.6169,0
0.05,0.108008,50.3953,16.0253,0
0.05,0.127344,50.0526,16.3376,0
0.05,0.14668,49.8396,16.5619,0
0.05,0.166016,49.7422,16.7049,0
0.05,0.185352,49.7497,16.7729,0
0.05,0.204688,49.854,16.7719,0
0.05,0.224023,50.0485,16.7075,0
0.05,0.243359,50.3281,16.5857,0
0.05,0.262695,50.6885,16.4119,0
0.05,0.282031,51.1265,16.1919,0
0.05,0.301367,51.6389,15.9312,0
0.05,0.320703,52.2235,15.6349,0
0.05,0.340039,52.8782,15.3082,0
0.05,0.359375,53.6012,14.9561,0
0.05,0.378711,54.391,14.5831,0
0.05,0.398047,55.2464,14.1936,0
0.05,0.417383,56.1661,13.7916,0
0.05,0.436719,57.1492,13.3807,0
0.05,0.456055,58.1949,12.9644,0
0.05,0.475391,59.3023,12.5456,0
0.05,0.494727,60.4708,12.127,0
0.05,0.514063,61.6998,11.7109,0
0.05,0.533398,62.9887,11.2995,0
0.05,0.552734,64.3371,10.8945,0
0.05,0.57207,65.7445,10.4973,0
0.05,0.591406,67.2105,10.1093,0
0.05,0.610742,68.7347,9.73139,0
0.05,0.630078,70.3168,9.36442,0
0.05,0.649414,71.9566,9.00899,0
0.05,0.66875,73.6537,8.66556,0
0.05,0.688086,75.4079,8.33443,0
0.05,0.707422,77.2189,8.01577,0
0.05,0.726758,79.0866,7.70964,0
0.05,0.746094,81.0108,7.41601,0
0.05,0.76543,82.9912,7.13477,0
0.05,0.784766,85.0276,6.86574,0
0.05,0.804102,87.1201,6.60868,0
0.05,0.823438,89.2682,6.36331,0
0.05,0.842773,91.4721,6.12931,0
0.05,0.862109,93.7314,5.90636,0
0.05,0.881445,96.046,5.69407,0
0.05,0.900781,98.416,5.49208,0
0.05,0.920117,100.841,5.30001,0
0.05,0.939453,103.321,5.11745,0
0.05,0.958789,105.856,4.94403,0
0.05,0.978125,108.446,4.77937,0
0.05,0.997461,111.09,4.62307,0
0.05,1.0168,113.79,4.47476,0
0.05,1.03613,116.543,4.3341,0
0.05,1.05547,119.351,4.20071,0
0.05,1.0748,122.214,4.07426,0
0.05,1.09414,125.131,3.95443,0
0.05,1.11348,128.102,3.8409,0
0.05,1.13281,131.127,3.73336,0
0.05,1.15215,134.206,3.63153,0
0.05,1.17148,137.339,3.53514,0
0.05,1.19082,140.525,3.44393,0
0.05,1.21016,143.766,3.35764,0
0.05,1.22949,147.06,3.27605,0
0.05,1.24883,150.408,3.19895,0
0.05,1.26816,153.809,3.12611,0
0.05,1.2875,157.263,3.05735,0
0.05,1.30684,160.771,2.99249,0
0.05,1.32617,164.332,2.93136,0
0.05,1.34551,167.946,2.87381,0
0.05,1.36484,171.613,2.81968,0
0.05,1.38418,175.332,2.76886,0
0.05,1.40352,179.105,2.72122,0
0.05,1.42285,182.929,2.67666,0
0.05,1.44219,186.806,2.63508,0
0.05,1.46152,190.735,2.5964,0
0.05,1.48086,194.716,2.56055,0
0.05,1.5002,198.749,2.52747,0
0.05,1.51953,202.833,2.49714,0
0.05,1.53887,206.968,2.46951,0
0.05,1.5582,211.154,2.44458,0
0.05,1.57754,215.39,2.42237,0
0.05,1.59688,219.676,2.4029,0
0.05,1.61621,224.012,2.38622,0
0.05,1.63555,228.397,2.37242,0
0.05,1.65488,232.83,2.3616,0
0.05,1.67422,237.311,2.3539,0
0.05,1.69355,241.838,2.34952,0
0.05,1.71289,246.412,2.34869,0
0.05,1.73223,251.029,2.35171,0
0.05,1.75156,255.69,2.35895,0
0.05,1.7709,260.392,2.37086,0
0.05,1.79023,265.133,2.38803,0
0.05,1.80957,269.91,2.41116,0
0.05,1.82891,274.721,2.44113,0
0.05,1.84824,279.56,2.47906,0
0.05,1.86758,284.423,2.5263,0
0.05,1.88691,289.302,2.58456,0
0.05,1.90625,294.19,2.6559,0
0.05,1.92559,299.074,2.74284,0
0.05,1.94492,303.939,2.84831,0
0.05,1.96426,308.766,2.97549,0
0.05,1.98359,313.527,3.12738,0
0.05,2.00293,318.189,3.30582,0
0.05,2.02227,322.709,3.50976,0
0.05,2.0416,327.034,3.73288,0
0.05,2.06094,331.109,3.96164,0
0.05,2.08027,334.882,4.17609,0
0.05,2.09961,338.316,4.3552,0
0.05,2.11895,341.396,4.48438,0
0.05,2.13828,344.133,4.55981,0
0.05,2.15762,346.553,4.58695,0
0.05,2.17695,348.692,4.57585,0
0.05,2.19629,350.588,4.53718,0
0.05,2.21562,352.275,4.48029,0
0.05,2.23496,353.786,4.41254,0
0.05,2.2543,355.149,4.33949,0
0.05,2.27363,356.387,4.26512,0
0.05,2.29297,357.52,4.19215,0
