MassAniso: 0.207901
RelativeDielectric: 11.4

Energy SU(meV): 19.9437
Length SU(nm): 3.16673


PotentialIdx,Exponent,Coefficient(Real),Coefficient(Imag),Symmetry,
0,-1,-2,0,

SolidAngleFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

SlaterFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0

GaussFunc
PotentialIdx,E(Real),E(Imag),X(Real),X(Imag),Y(Real),Y(Imag),Z(Real),Z(Imag),XX(Real),XX(Imag),YY(Real),YY(Imag),ZZ(Real),ZZ(Imag),XY(Real),XY(Imag),XZ(Real),XZ(Imag),YZ(Real),YZ(Imag)
0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0


WavefunctionType: 1

BasisIdx,m,l,k,Azimuth,Symmetry,
0,0,0,0,1,E
1,0,0,1,1,E
2,0,0,2,1,E
3,0,2,0,1,E
4,0,4,0,1,E


Radius0(AU),Aniso0,Energy(AU),Variance,Del
0.05,0.05,37.925,12.8499,0
0.05,0.0693359,36.873,13.2582,0
0.05,0.0886719,36.0073,13.6749,0
0.05,0.108008,35.2873,14.0922,0
0.05,0.127344,34.6858,14.506,0
0.05,0.14668,34.1834,14.9144,0
0.05,0.166016,33.7653,15.3162,0
0.05,0.185352,33.4198,15.7114,0
0.05,0.204688,33.1373,16.0999,0
0.05,0.224023,32.9096,16.4819,0
0.05,0.243359,32.73,16.8577,0
0.05,0.262695,32.5924,17.2275,0
0.05,0.282031,32.4916,17.5913,0
0.05,0.301367,32.4229,17.9491,0
0.05,0.320703,32.3821,18.3006,0
0.05,0.340039,32.3655,18.6455,0
0.05,0.359375,32.3697,18.983,0
0.05,0.378711,32.3918,19.3126,0
0.05,0.398047,32.4291,19.6334,0
0.05,0.417383,32.4793,19.9447,0
0.05,0.436719,32.5402,20.2457,0
0.05,0.456055,32.6102,20.5355,0
0.05,0.475391,32.6876,20.8134,0
0.05,0.494727,32.7711,21.0788,0
0.05,0.514063,32.8597,21.3312,0
0.05,0.533398,32.9523,21.5702,0
0.05,0.552734,33.0483,21.7955,0
0.05,0.57207,33.1471,22.0071,0
0.05,0.591406,33.2482,22.2048,0
0.05,0.610742,33.3513,22.3889,0
0.05,0.630078,33.456,22.5594,0
0.05,0.649414,33.5623,22.7166,0
0.05,0.66875,33.6701,22.861,0
0.05,0.688086,33.7792,22.9928,0
0.05,0.707422,33.8897,23.1125,0
0.05,0.726758,34.0016,23.2206,0
0.05,0.746094,34.115,23.3174,0
0.05,0.76543,34.2299,23.4037,0
0.05,0.784766,34.3465,23.4797,0
0.05,0.804102,34.4649,23.546,0
0.05,0.823438,34.5852,23.6031,0
0.05,0.842773,34.7074,23.6514,0
0.05,0.862109,34.8318,23.6915,0
0.05,0.881445,34.9584,23.7237,0
0.05,0.900781,35.0873,23.7485,0
0.05,0.920117,35.2187,23.7663,0
0.05,0.939453,35.3527,23.7774,0
0.05,0.958789,35.4893,23.7824,0
0.05,0.978125,35.6286,23.7815,0
0.05,0.997461,35.7708,23.775,0
0.05,1.0168,35.9159,23.7634,0
0.05,1.03613,36.064,23.747,0
0.05,1.05547,36.2152,23.7259,0
0.05,1.0748,36.3695,23.7007,0
0.05,1.09414,36.5271,23.6714,0
0.05,1.11348,36.6879,23.6384,0
0.05,1.13281,36.852,23.602,0
0.05,1.15215,37.0195,23.5623,0
0.05,1.17148,37.1904,23.5197,0
0.05,1.19082,37.3647,23.4743,0
0.05,1.21016,37.5425,23.4263,0
0.05,1.22949,37.7239,23.3761,0
0.05,1.24883,37.9088,23.3236,0
0.05,1.26816,38.0973,23.2692,0
0.05,1.2875,38.2894,23.213,0
0.05,1.30684,38.4851,23.1553,0
0.05,1.32617,38.6845,23.096,0
0.05,1.34551,38.8876,23.0355,0
0.05,1.36484,39.0943,22.9738,0
0.05,1.38418,39.3047,22.9112,0
0.05,1.40352,39.5189,22.8476,0
0.05,1.42285,39.7367,22.7834,0
0.05,1.44219,39.9583,22.7185,0
0.05,1.46152,40.1836,22.6531,0
0.05,1.48086,40.4127,22.5874,0
0.05,1.5002,40.6455,22.5214,0
0.05,1.51953,40.8821,22.4552,0
0.05,1.53887,41.1225,22.3889,0
0.05,1.5582,41.3666,22.3226,0
0.05,1.57754,41.6145,22.2565,0
0.05,1.59688,41.8661,22.1905,0
0.05,1.61621,42.1215,22.1248,0
0.05,1.63555,42.3807,22.0595,0
0.05,1.65488,42.6437,21.9945,0
0.05,1.67422,42.9104,21.93,0
0.05,1.69355,43.1809,21.8661,0
0.05,1.71289,43.4552,21.8027,0
0.05,1.73223,43.7332,21.74,0
0.05,1.75156,44.015,21.678,0
0.05,1.7709,44.3005,21.6167,0
0.05,1.79023,44.5898,21.5562,0
0.05,1.80957,44.8829,21.4965,0
0.05,1.82891,45.1797,21.4377,0
0.05,1.84824,45.4802,21.3798,0
0.05,1.86758,45.7845,21.3228,0
0.05,1.88691,46.0926,21.2667,0
0.05,1.90625,46.4043,21.2117,0
0.05,1.92559,46.7198,21.1576,0
0.05,1.94492,47.039,21.1046,0
0.05,1.96426,47.362,21.0526,0
0.05,1.98359,47.6887,21.0017,0
0.05,2.00293,48.019,20.9518,0
0.05,2.02227,48.3531,20.9031,0
0.05,2.0416,48.6909,20.8554,0
0.05,2.06094,49.0324,20.8088,0
0.05,2.08027,49.3776,20.7634,0
0.05,2.09961,49.7265,20.7191,0
0.05,2.11895,50.079,20.6759,0
0.05,2.13828,50.4353,20.6338,0
0.05,2.15762,50.7952,20.5929,0
0.05,2.17695,51.1588,20.5531,0
0.05,2.19629,51.5261,20.5144,0
0.05,2.21562,51.897,20.4768,0
0.05,2.23496,52.2715,20.4404,0
